Year,Center_ID,From_Process,To_Process,From_X,From_Y,To_X,To_Y,Flow_Units,Scaling_Factor
3,1,A,B,-3.0951262434958937,27.371182921886113,2.419467864051945,17.689093904606924,23850.0,0.9577271946177287
3,1,A,C,-3.0951262434958937,27.371182921886113,-27.71338476221892,-2.600990117576842,7650.0,0.9577271946177287
3,1,B,A,2.419467864051945,17.689093904606924,-3.0951262434958937,27.371182921886113,13650.0,0.9577271946177287
3,1,B,C,2.419467864051945,17.689093904606924,-27.71338476221892,-2.600990117576842,23500.0,0.9577271946177287
3,1,B,D,2.419467864051945,17.689093904606924,-24.917367017040238,4.05746383635016,13750.0,0.9577271946177287
3,1,C,D,-27.71338476221892,-2.600990117576842,-24.917367017040238,4.05746383635016,39600.0,0.9577271946177287
3,1,C,I,-27.71338476221892,-2.600990117576842,-16.8962453144867,-2.6489905351056313,8500.0,0.9577271946177287
3,1,D,C,-24.917367017040238,4.05746383635016,-27.71338476221892,-2.600990117576842,8500.0,0.9577271946177287
3,1,D,G,-24.917367017040238,4.05746383635016,-4.161013429185283,1.6490495480543157,5250.0,0.9577271946177287
3,1,D,H,-24.917367017040238,4.05746383635016,-19.18279912514843,-10.877775025036529,12600.0,0.9577271946177287
3,1,D,I,-24.917367017040238,4.05746383635016,-16.8962453144867,-2.6489905351056313,27000.0,0.9577271946177287
3,1,E,F,-1.3855810743858568,7.946101591413835,-14.474343674890337,10.902197964335812,29950.0,0.9577271946177287
3,1,E,G,-1.3855810743858568,7.946101591413835,-4.161013429185283,1.6490495480543157,39650.0,0.9577271946177287
3,1,E,H,-1.3855810743858568,7.946101591413835,-19.18279912514843,-10.877775025036529,7950.0,0.9577271946177287
3,1,F,C,-14.474343674890337,10.902197964335812,-27.71338476221892,-2.600990117576842,8450.0,0.9577271946177287
3,1,F,G,-14.474343674890337,10.902197964335812,-4.161013429185283,1.6490495480543157,29350.0,0.9577271946177287
3,1,F,H,-14.474343674890337,10.902197964335812,-19.18279912514843,-10.877775025036529,10400.0,0.9577271946177287
3,1,F,I,-14.474343674890337,10.902197964335812,-16.8962453144867,-2.6489905351056313,14450.0,0.9577271946177287
3,1,G,E,-4.161013429185283,1.6490495480543157,-1.3855810743858568,7.946101591413835,15550.0,0.9577271946177287
3,1,G,F,-4.161013429185283,1.6490495480543157,-14.474343674890337,10.902197964335812,20000.0,0.9577271946177287
3,1,G,H,-4.161013429185283,1.6490495480543157,-19.18279912514843,-10.877775025036529,23150.0,0.9577271946177287
3,1,G,I,-4.161013429185283,1.6490495480543157,-16.8962453144867,-2.6489905351056313,15550.0,0.9577271946177287
3,1,H,I,-19.18279912514843,-10.877775025036529,-16.8962453144867,-2.6489905351056313,16800.0,0.9577271946177287
3,1,H,J,-19.18279912514843,-10.877775025036529,-12.863863545400324,-11.596709448539372,19450.0,0.9577271946177287
3,1,I,J,-16.8962453144867,-2.6489905351056313,-12.863863545400324,-11.596709448539372,62700.0,0.9577271946177287
3,1,J,I,-12.863863545400324,-11.596709448539372,-16.8962453144867,-2.6489905351056313,7950.0,0.9577271946177287
3,1,K,L,-0.8799990061812949,-14.632191934175799,-5.187376122139165,-6.139297030633553,16150.0,0.9577271946177287
3,1,K,M,-0.8799990061812949,-14.632191934175799,-10.25907261235667,3.0430519175503403,20850.0,0.9577271946177287
3,1,L,K,-5.187376122139165,-6.139297030633553,-0.8799990061812949,-14.632191934175799,20850.0,0.9577271946177287
3,1,L,M,-5.187376122139165,-6.139297030633553,-10.25907261235667,3.0430519175503403,34150.0,0.9577271946177287
3,1,M,L,-10.25907261235667,3.0430519175503403,-5.187376122139165,-6.139297030633553,13800.0,0.9577271946177287
3,2,A,B,92.67759321827697,27.371182921886113,98.1921873258248,17.689093904606924,23850.0,0.9577271946177287
3,2,A,C,92.67759321827697,27.371182921886113,68.05933469955394,-2.600990117576842,7650.0,0.9577271946177287
3,2,B,A,98.1921873258248,17.689093904606924,92.67759321827697,27.371182921886113,13650.0,0.9577271946177287
3,2,B,C,98.1921873258248,17.689093904606924,68.05933469955394,-2.600990117576842,23500.0,0.9577271946177287
3,2,B,D,98.1921873258248,17.689093904606924,70.85535244473263,4.05746383635016,13750.0,0.9577271946177287
3,2,C,D,68.05933469955394,-2.600990117576842,70.85535244473263,4.05746383635016,39600.0,0.9577271946177287
3,2,C,I,68.05933469955394,-2.600990117576842,78.87647414728616,-2.6489905351056313,8500.0,0.9577271946177287
3,2,D,C,70.85535244473263,4.05746383635016,68.05933469955394,-2.600990117576842,8500.0,0.9577271946177287
3,2,D,G,70.85535244473263,4.05746383635016,91.61170603258758,1.6490495480543157,5250.0,0.9577271946177287
3,2,D,H,70.85535244473263,4.05746383635016,76.58992033662443,-10.877775025036529,12600.0,0.9577271946177287
3,2,D,I,70.85535244473263,4.05746383635016,78.87647414728616,-2.6489905351056313,27000.0,0.9577271946177287
3,2,E,F,94.38713838738701,7.946101591413835,81.29837578688253,10.902197964335812,29950.0,0.9577271946177287
3,2,E,G,94.38713838738701,7.946101591413835,91.61170603258758,1.6490495480543157,39650.0,0.9577271946177287
3,2,E,H,94.38713838738701,7.946101591413835,76.58992033662443,-10.877775025036529,7950.0,0.9577271946177287
3,2,F,C,81.29837578688253,10.902197964335812,68.05933469955394,-2.600990117576842,8450.0,0.9577271946177287
3,2,F,G,81.29837578688253,10.902197964335812,91.61170603258758,1.6490495480543157,29350.0,0.9577271946177287
3,2,F,H,81.29837578688253,10.902197964335812,76.58992033662443,-10.877775025036529,10400.0,0.9577271946177287
3,2,F,I,81.29837578688253,10.902197964335812,78.87647414728616,-2.6489905351056313,14450.0,0.9577271946177287
3,2,G,E,91.61170603258758,1.6490495480543157,94.38713838738701,7.946101591413835,15550.0,0.9577271946177287
3,2,G,F,91.61170603258758,1.6490495480543157,81.29837578688253,10.902197964335812,20000.0,0.9577271946177287
3,2,G,H,91.61170603258758,1.6490495480543157,76.58992033662443,-10.877775025036529,23150.0,0.9577271946177287
3,2,G,I,91.61170603258758,1.6490495480543157,78.87647414728616,-2.6489905351056313,15550.0,0.9577271946177287
3,2,H,I,76.58992033662443,-10.877775025036529,78.87647414728616,-2.6489905351056313,16800.0,0.9577271946177287
3,2,H,J,76.58992033662443,-10.877775025036529,82.90885591637254,-11.596709448539372,19450.0,0.9577271946177287
3,2,I,J,78.87647414728616,-2.6489905351056313,82.90885591637254,-11.596709448539372,62700.0,0.9577271946177287
3,2,J,I,82.90885591637254,-11.596709448539372,78.87647414728616,-2.6489905351056313,7950.0,0.9577271946177287
3,2,K,L,94.89272045559157,-14.632191934175799,90.5853433396337,-6.139297030633553,16150.0,0.9577271946177287
3,2,K,M,94.89272045559157,-14.632191934175799,85.51364684941619,3.0430519175503403,20850.0,0.9577271946177287
3,2,L,K,90.5853433396337,-6.139297030633553,94.89272045559157,-14.632191934175799,20850.0,0.9577271946177287
3,2,L,M,90.5853433396337,-6.139297030633553,85.51364684941619,3.0430519175503403,34150.0,0.9577271946177287
3,2,M,L,85.51364684941619,3.0430519175503403,90.5853433396337,-6.139297030633553,13800.0,0.9577271946177287
