Year,Center_ID,From_Process,To_Process,From_X,From_Y,To_X,To_Y,Flow_Units,Scaling_Factor
3,1,A,B,-3.095126243495893,27.371182921886113,2.419467864051946,17.689093904606924,15900.0,0.9577271946177287
3,1,A,C,-3.095126243495893,27.371182921886113,-27.71338476221892,-2.600990117576842,5100.0,0.9577271946177287
3,1,B,A,2.419467864051946,17.689093904606924,-3.095126243495893,27.371182921886113,9100.0,0.9577271946177287
3,1,B,C,2.419467864051946,17.689093904606924,-27.71338476221892,-2.600990117576842,15666.666666666666,0.9577271946177287
3,1,B,D,2.419467864051946,17.689093904606924,-24.917367017040238,4.05746383635016,9166.666666666668,0.9577271946177287
3,1,C,D,-27.71338476221892,-2.600990117576842,-24.917367017040238,4.05746383635016,26400.0,0.9577271946177287
3,1,C,I,-27.71338476221892,-2.600990117576842,-16.896245314486695,-2.6489905351056326,5666.666666666667,0.9577271946177287
3,1,D,C,-24.917367017040238,4.05746383635016,-27.71338476221892,-2.600990117576842,5666.666666666667,0.9577271946177287
3,1,D,G,-24.917367017040238,4.05746383635016,-4.161013429185285,1.6490495480543175,3500.0,0.9577271946177287
3,1,D,H,-24.917367017040238,4.05746383635016,-19.182799125148435,-10.877775025036527,8400.0,0.9577271946177287
3,1,D,I,-24.917367017040238,4.05746383635016,-16.896245314486695,-2.6489905351056326,18000.0,0.9577271946177287
3,1,E,F,-1.385581074385854,7.946101591413833,-14.474343674890337,10.902197964335812,19966.666666666664,0.9577271946177287
3,1,E,G,-1.385581074385854,7.946101591413833,-4.161013429185285,1.6490495480543175,26433.333333333336,0.9577271946177287
3,1,E,H,-1.385581074385854,7.946101591413833,-19.182799125148435,-10.877775025036527,5300.0,0.9577271946177287
3,1,F,C,-14.474343674890337,10.902197964335812,-27.71338476221892,-2.600990117576842,5633.333333333333,0.9577271946177287
3,1,F,G,-14.474343674890337,10.902197964335812,-4.161013429185285,1.6490495480543175,19566.666666666668,0.9577271946177287
3,1,F,H,-14.474343674890337,10.902197964335812,-19.182799125148435,-10.877775025036527,6933.333333333334,0.9577271946177287
3,1,F,I,-14.474343674890337,10.902197964335812,-16.896245314486695,-2.6489905351056326,9633.333333333332,0.9577271946177287
3,1,G,E,-4.161013429185285,1.6490495480543175,-1.385581074385854,7.946101591413833,10366.666666666668,0.9577271946177287
3,1,G,F,-4.161013429185285,1.6490495480543175,-14.474343674890337,10.902197964335812,13333.333333333332,0.9577271946177287
