Year,Center_ID,Process,Global_X,Global_Y,Local_X,Local_Y,Width,Height,Equipment_Count,Scaling_Factor
3,1,A,-3.095126243495893,27.371182921886113,-3.095126243495893,27.371182921886113,21.06999828159003,21.06999828159003,6,0.9577271946177287
3,1,B,2.419467864051946,17.689093904606924,2.419467864051946,17.689093904606924,42.13999656318006,42.13999656318006,17,0.9577271946177287
3,1,C,-27.71338476221892,-2.600990117576842,-27.71338476221892,-2.600990117576842,19.154543892354575,19.154543892354575,5,0.9577271946177287
3,1,D,-24.917367017040238,4.05746383635016,-24.917367017040238,4.05746383635016,57.463631677063724,57.463631677063724,25,0.9577271946177287
3,1,E,-1.385581074385854,7.946101591413833,-1.385581074385854,7.946101591413833,36.39363339547369,36.39363339547369,14,0.9577271946177287
3,1,F,-14.474343674890337,10.902197964335812,-14.474343674890337,10.902197964335812,36.39363339547369,36.39363339547369,14,0.9577271946177287
3,1,G,-4.161013429185285,1.6490495480543175,-4.161013429185285,1.6490495480543175,21.06999828159003,21.06999828159003,6,0.9577271946177287
3,1,H,-19.182799125148435,-10.877775025036527,-19.182799125148435,-10.877775025036527,44.05545095241552,44.05545095241552,18,0.9577271946177287
3,1,I,-16.896245314486695,-2.6489905351056326,-16.896245314486695,-2.6489905351056326,44.05545095241552,44.05545095241552,18,0.9577271946177287
3,1,J,-12.863863545400324,-11.596709448539375,-12.863863545400324,-11.596709448539375,67.04090362324101,67.04090362324101,30,0.9577271946177287
3,1,K,-0.8799990061812937,-14.632191934175795,-0.8799990061812937,-14.632191934175795,17.239089503119118,17.239089503119118,4,0.9577271946177287
3,1,L,-5.187376122139164,-6.139297030633553,-5.187376122139164,-6.139297030633553,44.05545095241552,44.05545095241552,18,0.9577271946177287
3,1,M,-10.25907261235667,3.043051917550341,-10.25907261235667,3.043051917550341,65.12544923400556,65.12544923400556,29,0.9577271946177287
3,2,A,92.67759321827697,27.371182921886113,-3.095126243495893,27.371182921886113,21.06999828159003,21.06999828159003,6,0.9577271946177287
3,2,B,98.19218732582482,17.689093904606924,2.419467864051946,17.689093904606924,42.13999656318006,42.13999656318006,17,0.9577271946177287
3,2,C,68.05933469955394,-2.600990117576842,-27.71338476221892,-2.600990117576842,19.154543892354575,19.154543892354575,5,0.9577271946177287
3,2,D,70.85535244473263,4.05746383635016,-24.917367017040238,4.05746383635016,57.463631677063724,57.463631677063724,25,0.9577271946177287
3,2,E,94.38713838738701,7.946101591413833,-1.385581074385854,7.946101591413833,36.39363339547369,36.39363339547369,14,0.9577271946177287
3,2,F,81.29837578688253,10.902197964335812,-14.474343674890337,10.902197964335812,36.39363339547369,36.39363339547369,14,0.9577271946177287
3,2,G,91.61170603258758,1.6490495480543175,-4.161013429185285,1.6490495480543175,21.06999828159003,21.06999828159003,6,0.9577271946177287
3,2,H,76.58992033662443,-10.877775025036527,-19.182799125148435,-10.877775025036527,44.05545095241552,44.05545095241552,18,0.9577271946177287
3,2,I,78.87647414728617,-2.6489905351056326,-16.896245314486695,-2.6489905351056326,44.05545095241552,44.05545095241552,18,0.9577271946177287
3,2,J,82.90885591637254,-11.596709448539375,-12.863863545400324,-11.596709448539375,67.04090362324101,67.04090362324101,30,0.9577271946177287
3,2,K,94.89272045559157,-14.632191934175795,-0.8799990061812937,-14.632191934175795,17.239089503119118,17.239089503119118,4,0.9577271946177287
3,2,L,90.5853433396337,-6.139297030633553,-5.187376122139164,-6.139297030633553,44.05545095241552,44.05545095241552,18,0.9577271946177287
3,2,M,85.51364684941619,3.043051917550341,-10.25907261235667,3.043051917550341,65.12544923400556,65.12544923400556,29,0.9577271946177287
3,3,A,-3.095126243495893,123.14390238365898,-3.095126243495893,27.371182921886113,21.06999828159003,21.06999828159003,6,0.9577271946177287
3,3,B,2.419467864051946,113.46181336637979,2.419467864051946,17.689093904606924,42.13999656318006,42.13999656318006,17,0.9577271946177287
3,3,C,-27.71338476221892,93.17172934419602,-27.71338476221892,-2.600990117576842,19.154543892354575,19.154543892354575,5,0.9577271946177287
3,3,D,-24.917367017040238,99.83018329812303,-24.917367017040238,4.05746383635016,57.463631677063724,57.463631677063724,25,0.9577271946177287
3,3,E,-1.385581074385854,103.7188210531867,-1.385581074385854,7.946101591413833,36.39363339547369,36.39363339547369,14,0.9577271946177287
3,3,F,-14.474343674890337,106.67491742610868,-14.474343674890337,10.902197964335812,36.39363339547369,36.39363339547369,14,0.9577271946177287
3,3,G,-4.161013429185285,97.42176900982719,-4.161013429185285,1.6490495480543175,21.06999828159003,21.06999828159003,6,0.9577271946177287
3,3,H,-19.182799125148435,84.89494443673634,-19.182799125148435,-10.877775025036527,44.05545095241552,44.05545095241552,18,0.9577271946177287
3,3,I,-16.896245314486695,93.12372892666723,-16.896245314486695,-2.6489905351056326,44.05545095241552,44.05545095241552,18,0.9577271946177287
3,3,J,-12.863863545400324,84.1760100132335,-12.863863545400324,-11.596709448539375,67.04090362324101,67.04090362324101,30,0.9577271946177287
3,3,K,-0.8799990061812937,81.14052752759707,-0.8799990061812937,-14.632191934175795,17.239089503119118,17.239089503119118,4,0.9577271946177287
3,3,L,-5.187376122139164,89.63342243113931,-5.187376122139164,-6.139297030633553,44.05545095241552,44.05545095241552,18,0.9577271946177287
3,3,M,-10.25907261235667,98.81577137932321,-10.25907261235667,3.043051917550341,65.12544923400556,65.12544923400556,29,0.9577271946177287
