Center_ID,From_Process,To_Process,From_X,From_Y,To_X,To_Y,Flow_Units
2,A,B,97.68329803632352,26.411420643494676,103.84079187601453,16.800794827423566,17115.384615384613
2,A,C,97.68329803632352,26.411420643494676,71.23012239436378,-2.426964178147049,5576.923076923076
2,B,A,103.84079187601453,16.800794827423566,97.68329803632352,26.411420643494676,10480.76923076923
2,B,C,103.84079187601453,16.800794827423566,71.23012239436378,-2.426964178147049,15961.53846153846
2,B,D,103.84079187601453,16.800794827423566,74.5952673935642,3.954235773786314,7692.307692307692
2,C,D,71.23012239436378,-2.426964178147049,74.5952673935642,3.954235773786314,28461.53846153846
2,C,I,71.23012239436378,-2.426964178147049,82.20104255819142,-2.879135028346337,3076.923076923077
2,D,C,74.5952673935642,3.954235773786314,71.23012239436378,-2.426964178147049,3076.923076923077
2,D,G,74.5952673935642,3.954235773786314,97.12188157226102,2.587568749797428,4615.384615384615
2,D,H,74.5952673935642,3.954235773786314,79.61485193426378,-12.394810060711166,7596.153846153846
2,D,I,74.5952673935642,3.954235773786314,82.20104255819142,-2.879135028346337,20865.384615384617
2,E,F,94.82851519807518,12.16285454255488,83.54217717888042,12.734107815414115,20769.230769230773
2,E,G,94.82851519807518,12.16285454255488,97.12188157226102,2.587568749797428,18653.846153846152
2,E,H,94.82851519807518,12.16285454255488,79.61485193426378,-12.394810060711166,2307.692307692308
2,F,C,83.54217717888042,12.734107815414115,71.23012239436378,-2.426964178147049,6923.076923076924
2,F,G,83.54217717888042,12.734107815414115,97.12188157226102,2.587568749797428,18461.53846153846
2,F,H,83.54217717888042,12.734107815414115,79.61485193426378,-12.394810060711166,7115.384615384616
2,F,I,83.54217717888042,12.734107815414115,82.20104255819142,-2.879135028346337,7307.692307692308
2,G,E,97.12188157226102,2.587568749797428,94.82851519807518,12.16285454255488,8461.538461538461
2,G,F,97.12188157226102,2.587568749797428,83.54217717888042,12.734107815414115,8653.846153846154
2,G,H,97.12188157226102,2.587568749797428,79.61485193426378,-12.394810060711166,16153.846153846156
2,G,I,97.12188157226102,2.587568749797428,82.20104255819142,-2.879135028346337,8461.538461538461
2,H,I,79.61485193426378,-12.394810060711166,82.20104255819142,-2.879135028346337,10480.76923076923
2,H,J,79.61485193426378,-12.394810060711166,86.71955353571785,-11.742327203913053,9038.461538461535
2,I,J,82.20104255819142,-2.879135028346337,86.71955353571785,-11.742327203913053,40192.307692307695
2,J,I,86.71955353571785,-11.742327203913053,82.20104255819142,-2.879135028346337,2307.692307692308
2,K,L,99.21296964097569,-15.659065076744854,94.71070493314575,-6.393230706094573,8461.538461538461
2,K,M,99.21296964097569,-15.659065076744854,89.9846453874453,2.073224339172774,13365.384615384615
2,L,K,94.71070493314575,-6.393230706094573,99.21296964097569,-15.659065076744854,13365.384615384615
2,L,M,94.71070493314575,-6.393230706094573,89.9846453874453,2.073224339172774,22500.0
2,M,L,89.9846453874453,2.073224339172774,94.71070493314575,-6.393230706094573,10000.0
