Year,Center_ID,Process,Global_X,Global_Y,Local_X,Local_Y,Width,Height,Equipment_Count,Scaling_Factor
4,1,A,-3.4037405139371075,29.153240442471844,-3.4037405139371075,29.153240442471844,26,26,8,1.0
4,1,B,2.1663614794783244,18.518206696116405,2.1663614794783244,18.518206696116405,66,66,28,1.0
4,1,C,-28.958325538272867,-2.914326047477137,-28.958325538272867,-2.914326047477137,26,26,8,1.0
4,1,D,-26.117949135211706,4.3286496708506865,-26.117949135211706,4.3286496708506865,90,90,40,1.0
4,1,E,-0.6284953318848909,7.516994211713452,-0.6284953318848909,7.516994211713452,58,58,24,1.0
4,1,F,-15.252216347834006,11.391340481710843,-15.252216347834006,11.391340481710843,54,54,22,1.0
4,1,G,-4.699757235206967,1.6279912915255534,-4.699757235206967,1.6279912915255534,28,28,9,1.0
4,1,H,-19.913351882466586,-11.39787668706809,-19.913351882466586,-11.39787668706809,68,68,29,1.0
4,1,I,-17.622396728646116,-2.749462911045818,-17.622396728646116,-2.749462911045818,70,70,30,1.0
4,1,J,-13.393657859017532,-12.144439414466234,-13.393657859017532,-12.144439414466234,106,106,48,1.0
4,1,K,-0.8700552992489398,-15.430598776765873,-0.8700552992489398,-15.430598776765873,24,24,7,1.0
4,1,L,-5.445509961753496,-6.4479301883211315,-5.445509961753496,-6.4479301883211315,68,68,29,1.0
4,1,M,-10.575084006775695,3.776885668442225,-10.575084006775695,3.776885668442225,102,102,46,1.0
4,2,A,96.59625948606289,29.153240442471844,-3.4037405139371075,29.153240442471844,26,26,8,1.0
4,2,B,102.16636147947833,18.518206696116405,2.1663614794783244,18.518206696116405,66,66,28,1.0
4,2,C,71.04167446172713,-2.914326047477137,-28.958325538272867,-2.914326047477137,26,26,8,1.0
4,2,D,73.8820508647883,4.3286496708506865,-26.117949135211706,4.3286496708506865,90,90,40,1.0
4,2,E,99.37150466811511,7.516994211713452,-0.6284953318848909,7.516994211713452,58,58,24,1.0
4,2,F,84.74778365216599,11.391340481710843,-15.252216347834006,11.391340481710843,54,54,22,1.0
4,2,G,95.30024276479304,1.6279912915255534,-4.699757235206967,1.6279912915255534,28,28,9,1.0
4,2,H,80.08664811753341,-11.39787668706809,-19.913351882466586,-11.39787668706809,68,68,29,1.0
4,2,I,82.37760327135388,-2.749462911045818,-17.622396728646116,-2.749462911045818,70,70,30,1.0
4,2,J,86.60634214098246,-12.144439414466234,-13.393657859017532,-12.144439414466234,106,106,48,1.0
4,2,K,99.12994470075105,-15.430598776765873,-0.8700552992489398,-15.430598776765873,24,24,7,1.0
4,2,L,94.5544900382465,-6.4479301883211315,-5.445509961753496,-6.4479301883211315,68,68,29,1.0
4,2,M,89.4249159932243,3.776885668442225,-10.575084006775695,3.776885668442225,102,102,46,1.0
