Year,Center_ID,From_Process,To_Process,From_X,From_Y,To_X,To_Y,Flow_Units,Scaling_Factor
4,1,A,B,-3.403740513937108,29.15324044247184,2.166361479478319,18.518206696116405,16800.0,1.0
4,1,A,C,-3.403740513937108,29.15324044247184,-28.958325538272867,-2.9143260474771377,5066.666666666667,1.0
4,1,B,A,2.166361479478319,18.518206696116405,-3.403740513937108,29.15324044247184,9500.0,1.0
4,1,B,C,2.166361479478319,18.518206696116405,-28.958325538272867,-2.9143260474771377,16766.666666666664,1.0
4,1,B,D,2.166361479478319,18.518206696116405,-26.117949135211706,4.328649670850686,10733.333333333332,1.0
4,1,C,D,-28.958325538272867,-2.9143260474771377,-26.117949135211706,4.328649670850686,27466.666666666668,1.0
4,1,C,I,-28.958325538272867,-2.9143260474771377,-17.622396728646116,-2.7494629110458186,7133.333333333333,1.0
4,1,D,C,-26.117949135211706,4.328649670850686,-28.958325538272867,-2.9143260474771377,7133.333333333333,1.0
4,1,D,G,-26.117949135211706,4.328649670850686,-4.69975723520697,1.6279912915255514,3600.0,1.0
4,1,D,H,-26.117949135211706,4.328649670850686,-19.913351882466586,-11.39787668706809,8766.666666666668,1.0
4,1,D,I,-26.117949135211706,4.328649670850686,-17.622396728646116,-2.7494629110458186,18700.0,1.0
4,1,E,F,-0.628495331884889,7.516994211713449,-15.252216347834002,11.391340481710838,20800.0,1.0
4,1,E,G,-0.628495331884889,7.516994211713449,-4.69975723520697,1.6279912915255514,30866.666666666668,1.0
4,1,E,H,-0.628495331884889,7.516994211713449,-19.913351882466586,-11.39787668706809,6533.333333333333,1.0
4,1,F,C,-15.252216347834002,11.391340481710838,-28.958325538272867,-2.9143260474771377,5633.333333333333,1.0
4,1,F,G,-15.252216347834002,11.391340481710838,-4.69975723520697,1.6279912915255514,21066.666666666668,1.0
4,1,F,H,-15.252216347834002,11.391340481710838,-19.913351882466586,-11.39787668706809,7600.0,1.0
4,1,F,I,-15.252216347834002,11.391340481710838,-17.622396728646116,-2.7494629110458186,10933.333333333334,1.0
4,1,G,E,-4.69975723520697,1.6279912915255514,-0.628495331884889,7.516994211713449,11866.666666666668,1.0
4,1,G,F,-4.69975723520697,1.6279912915255514,-15.252216347834002,11.391340481710838,15566.666666666668,1.0
4,1,G,H,-4.69975723520697,1.6279912915255514,-19.913351882466586,-11.39787668706809,16233.333333333334,1.0
4,1,G,I,-4.69975723520697,1.6279912915255514,-17.622396728646116,-2.7494629110458186,11866.666666666668,1.0
4,1,H,I,-19.913351882466586,-11.39787668706809,-17.622396728646116,-2.7494629110458186,12200.0,1.0
4,1,H,J,-19.913351882466586,-11.39787668706809,-13.393657859017532,-12.144439414466234,14733.333333333334,1.0
4,1,I,J,-17.622396728646116,-2.7494629110458186,-13.393657859017532,-12.144439414466234,45766.66666666666,1.0
4,1,J,I,-13.393657859017532,-12.144439414466234,-17.622396728646116,-2.7494629110458186,6533.333333333333,1.0
4,1,K,L,-0.8700552992489404,-15.430598776765873,-5.445509961753495,-6.447930188321132,12033.333333333332,1.0
4,1,K,M,-0.8700552992489404,-15.430598776765873,-10.575084006775691,3.776885668442226,14866.666666666668,1.0
4,1,L,K,-5.445509961753495,-6.447930188321132,-0.8700552992489404,-15.430598776765873,14866.666666666668,1.0
4,1,L,M,-5.445509961753495,-6.447930188321132,-10.575084006775691,3.776885668442226,24733.33333333333,1.0
4,1,M,L,-10.575084006775691,3.776885668442226,-5.445509961753495,-6.447930188321132,9800.0,1.0
4,2,A,B,96.59625948606289,29.15324044247184,102.16636147947833,18.518206696116405,16800.0,1.0
4,2,A,C,96.59625948606289,29.15324044247184,71.04167446172713,-2.9143260474771377,5066.666666666667,1.0
4,2,B,A,102.16636147947833,18.518206696116405,96.59625948606289,29.15324044247184,9500.0,1.0
4,2,B,C,102.16636147947833,18.518206696116405,71.04167446172713,-2.9143260474771377,16766.666666666664,1.0
4,2,B,D,102.16636147947833,18.518206696116405,73.8820508647883,4.328649670850686,10733.333333333332,1.0
4,2,C,D,71.04167446172713,-2.9143260474771377,73.8820508647883,4.328649670850686,27466.666666666668,1.0
4,2,C,I,71.04167446172713,-2.9143260474771377,82.37760327135388,-2.7494629110458186,7133.333333333333,1.0
4,2,D,C,73.8820508647883,4.328649670850686,71.04167446172713,-2.9143260474771377,7133.333333333333,1.0
4,2,D,G,73.8820508647883,4.328649670850686,95.30024276479303,1.6279912915255514,3600.0,1.0
4,2,D,H,73.8820508647883,4.328649670850686,80.08664811753341,-11.39787668706809,8766.666666666668,1.0
4,2,D,I,73.8820508647883,4.328649670850686,82.37760327135388,-2.7494629110458186,18700.0,1.0
4,2,E,F,99.37150466811511,7.516994211713449,84.74778365216599,11.391340481710838,20800.0,1.0
4,2,E,G,99.37150466811511,7.516994211713449,95.30024276479303,1.6279912915255514,30866.666666666668,1.0
4,2,E,H,99.37150466811511,7.516994211713449,80.08664811753341,-11.39787668706809,6533.333333333333,1.0
4,2,F,C,84.74778365216599,11.391340481710838,71.04167446172713,-2.9143260474771377,5633.333333333333,1.0
4,2,F,G,84.74778365216599,11.391340481710838,95.30024276479303,1.6279912915255514,21066.666666666668,1.0
4,2,F,H,84.74778365216599,11.391340481710838,80.08664811753341,-11.39787668706809,7600.0,1.0
4,2,F,I,84.74778365216599,11.391340481710838,82.37760327135388,-2.7494629110458186,10933.333333333334,1.0
4,2,G,E,95.30024276479303,1.6279912915255514,99.37150466811511,7.516994211713449,11866.666666666668,1.0
4,2,G,F,95.30024276479303,1.6279912915255514,84.74778365216599,11.391340481710838,15566.666666666668,1.0
4,2,G,H,95.30024276479303,1.6279912915255514,80.08664811753341,-11.39787668706809,16233.333333333334,1.0
4,2,G,I,95.30024276479303,1.6279912915255514,82.37760327135388,-2.7494629110458186,11866.666666666668,1.0
4,2,H,I,80.08664811753341,-11.39787668706809,82.37760327135388,-2.7494629110458186,12200.0,1.0
4,2,H,J,80.08664811753341,-11.39787668706809,86.60634214098246,-12.144439414466234,14733.333333333334,1.0
4,2,I,J,82.37760327135388,-2.7494629110458186,86.60634214098246,-12.144439414466234,45766.66666666666,1.0
4,2,J,I,86.60634214098246,-12.144439414466234,82.37760327135388,-2.7494629110458186,6533.333333333333,1.0
4,2,K,L,99.12994470075105,-15.430598776765873,94.5544900382465,-6.447930188321132,12033.333333333332,1.0
4,2,K,M,99.12994470075105,-15.430598776765873,89.4249159932243,3.776885668442226,14866.666666666668,1.0
4,2,L,K,94.5544900382465,-6.447930188321132,99.12994470075105,-15.430598776765873,14866.666666666668,1.0
4,2,L,M,94.5544900382465,-6.447930188321132,89.4249159932243,3.776885668442226,24733.33333333333,1.0
4,2,M,L,89.4249159932243,3.776885668442226,94.5544900382465,-6.447930188321132,9800.0,1.0
4,3,A,B,-3.403740513937108,129.15324044247183,2.166361479478319,118.51820669611641,16800.0,1.0
4,3,A,C,-3.403740513937108,129.15324044247183,-28.958325538272867,97.08567395252287,5066.666666666667,1.0
4,3,B,A,2.166361479478319,118.51820669611641,-3.403740513937108,129.15324044247183,9500.0,1.0
4,3,B,C,2.166361479478319,118.51820669611641,-28.958325538272867,97.08567395252287,16766.666666666664,1.0
4,3,B,D,2.166361479478319,118.51820669611641,-26.117949135211706,104.32864967085068,10733.333333333332,1.0
4,3,C,D,-28.958325538272867,97.08567395252287,-26.117949135211706,104.32864967085068,27466.666666666668,1.0
4,3,C,I,-28.958325538272867,97.08567395252287,-17.622396728646116,97.25053708895418,7133.333333333333,1.0
4,3,D,C,-26.117949135211706,104.32864967085068,-28.958325538272867,97.08567395252287,7133.333333333333,1.0
4,3,D,G,-26.117949135211706,104.32864967085068,-4.69975723520697,101.62799129152555,3600.0,1.0
