Year,Center_ID,From_Process,To_Process,From_X,From_Y,To_X,To_Y,Flow_Units,Scaling_Factor
2,1,A,B,-2.7515303282304764,25.41820363284304,2.8293990753315423,16.663588089449984,15000.0,0.9135002783911397
2,1,A,C,-2.7515303282304764,25.41820363284304,-26.399665677733157,-2.2792473525822894,5133.333333333333,0.9135002783911397
2,1,B,A,2.8293990753315423,16.663588089449984,-2.7515303282304764,25.41820363284304,8700.0,0.9135002783911397
2,1,B,C,2.8293990753315423,16.663588089449984,-26.399665677733157,-2.2792473525822894,14566.666666666666,0.9135002783911397
2,1,B,D,2.8293990753315423,16.663588089449984,-23.65629759095069,3.767805651308868,7600.0,0.9135002783911397
2,1,C,D,-26.399665677733157,-2.2792473525822894,-23.65629759095069,3.767805651308868,25333.33333333333,0.9135002783911397
2,1,C,I,-26.399665677733157,-2.2792473525822894,-16.150931815805986,-2.5197669756395524,4200.0,0.9135002783911397
2,1,D,C,-23.65629759095069,3.767805651308868,-26.399665677733157,-2.2792473525822894,4200.0,0.9135002783911397
2,1,D,G,-23.65629759095069,3.767805651308868,-3.6015726863073048,1.9145740456966107,3400.0,0.9135002783911397
2,1,D,H,-23.65629759095069,3.767805651308868,-18.440950968878216,-10.351386072772705,8033.333333333333,0.9135002783911397
2,1,D,I,-23.65629759095069,3.767805651308868,-16.150931815805986,-2.5197669756395524,17300.0,0.9135002783911397
2,1,E,F,-2.417976714144482,8.681128558002873,-13.781249947979772,10.444448212022525,19133.333333333336,0.9135002783911397
2,1,E,G,-2.417976714144482,8.681128558002873,-3.6015726863073048,1.9145740456966107,22000.000000000004,0.9135002783911397
2,1,E,H,-2.417976714144482,8.681128558002873,-18.440950968878216,-10.351386072772705,4066.6666666666665,0.9135002783911397
2,1,F,C,-13.781249947979772,10.444448212022525,-26.399665677733157,-2.2792473525822894,5633.333333333333,0.9135002783911397
2,1,F,G,-13.781249947979772,10.444448212022525,-3.6015726863073048,1.9145740456966107,18066.666666666668,0.9135002783911397
2,1,F,H,-13.781249947979772,10.444448212022525,-18.440950968878216,-10.351386072772705,6266.666666666667,0.9135002783911397
2,1,F,I,-13.781249947979772,10.444448212022525,-16.150931815805986,-2.5197669756395524,8333.333333333334,0.9135002783911397
2,1,G,E,-3.6015726863073048,1.9145740456966107,-2.417976714144482,8.681128558002873,8866.666666666668,0.9135002783911397
2,1,G,F,-3.6015726863073048,1.9145740456966107,-13.781249947979772,10.444448212022525,11100.0,0.9135002783911397
2,1,G,H,-3.6015726863073048,1.9145740456966107,-18.440950968878216,-10.351386072772705,14633.333333333334,0.9135002783911397
2,1,G,I,-3.6015726863073048,1.9145740456966107,-16.150931815805986,-2.5197669756395524,8866.666666666668,0.9135002783911397
2,1,H,I,-18.440950968878216,-10.351386072772705,-16.150931815805986,-2.5197669756395524,10200.0,0.9135002783911397
2,1,H,J,-18.440950968878216,-10.351386072772705,-12.327813734612318,-11.012024104580627,11200.0,0.9135002783911397
2,1,I,J,-16.150931815805986,-2.5197669756395524,-12.327813734612318,-11.012024104580627,37833.33333333333,0.9135002783911397
2,1,J,I,-12.327813734612318,-11.012024104580627,-16.150931815805986,-2.5197669756395524,4066.6666666666665,0.9135002783911397
2,1,K,L,-0.8780710594660897,-13.848249333383437,-4.843470455231204,-5.930537376781766,9500.0,0.9135002783911397
2,1,K,M,-0.8780710594660897,-13.848249333383437,-9.776310315707208,2.0978641486827123,12933.333333333332,0.9135002783911397
2,1,L,K,-4.843470455231204,-5.930537376781766,-0.8780710594660897,-13.848249333383437,12933.333333333332,0.9135002783911397
2,1,L,M,-4.843470455231204,-5.930537376781766,-9.776310315707208,2.0978641486827123,20800.0,0.9135002783911397
2,1,M,L,-9.776310315707208,2.0978641486827123,-4.843470455231204,-5.930537376781766,8600.0,0.9135002783911397
2,2,A,B,88.59849751088349,25.41820363284304,94.1794269144455,16.663588089449984,15000.0,0.9135002783911397
2,2,A,C,88.59849751088349,25.41820363284304,64.95036216138081,-2.2792473525822894,5133.333333333333,0.9135002783911397
2,2,B,A,94.1794269144455,16.663588089449984,88.59849751088349,25.41820363284304,8700.0,0.9135002783911397
2,2,B,C,94.1794269144455,16.663588089449984,64.95036216138081,-2.2792473525822894,14566.666666666666,0.9135002783911397
2,2,B,D,94.1794269144455,16.663588089449984,67.69373024816328,3.767805651308868,7600.0,0.9135002783911397
2,2,C,D,64.95036216138081,-2.2792473525822894,67.69373024816328,3.767805651308868,25333.33333333333,0.9135002783911397
2,2,C,I,64.95036216138081,-2.2792473525822894,75.19909602330797,-2.5197669756395524,4200.0,0.9135002783911397
2,2,D,C,67.69373024816328,3.767805651308868,64.95036216138081,-2.2792473525822894,4200.0,0.9135002783911397
2,2,D,G,67.69373024816328,3.767805651308868,87.74845515280666,1.9145740456966107,3400.0,0.9135002783911397
2,2,D,H,67.69373024816328,3.767805651308868,72.90907687023575,-10.351386072772705,8033.333333333333,0.9135002783911397
2,2,D,I,67.69373024816328,3.767805651308868,75.19909602330797,-2.5197669756395524,17300.0,0.9135002783911397
2,2,E,F,88.93205112496948,8.681128558002873,77.56877789113419,10.444448212022525,19133.333333333336,0.9135002783911397
2,2,E,G,88.93205112496948,8.681128558002873,87.74845515280666,1.9145740456966107,22000.000000000004,0.9135002783911397
2,2,E,H,88.93205112496948,8.681128558002873,72.90907687023575,-10.351386072772705,4066.6666666666665,0.9135002783911397
2,2,F,C,77.56877789113419,10.444448212022525,64.95036216138081,-2.2792473525822894,5633.333333333333,0.9135002783911397
2,2,F,G,77.56877789113419,10.444448212022525,87.74845515280666,1.9145740456966107,18066.666666666668,0.9135002783911397
2,2,F,H,77.56877789113419,10.444448212022525,72.90907687023575,-10.351386072772705,6266.666666666667,0.9135002783911397
2,2,F,I,77.56877789113419,10.444448212022525,75.19909602330797,-2.5197669756395524,8333.333333333334,0.9135002783911397
2,2,G,E,87.74845515280666,1.9145740456966107,88.93205112496948,8.681128558002873,8866.666666666668,0.9135002783911397
2,2,G,F,87.74845515280666,1.9145740456966107,77.56877789113419,10.444448212022525,11100.0,0.9135002783911397
2,2,G,H,87.74845515280666,1.9145740456966107,72.90907687023575,-10.351386072772705,14633.333333333334,0.9135002783911397
2,2,G,I,87.74845515280666,1.9145740456966107,75.19909602330797,-2.5197669756395524,8866.666666666668,0.9135002783911397
2,2,H,I,72.90907687023575,-10.351386072772705,75.19909602330797,-2.5197669756395524,10200.0,0.9135002783911397
2,2,H,J,72.90907687023575,-10.351386072772705,79.02221410450164,-11.012024104580627,11200.0,0.9135002783911397
2,2,I,J,75.19909602330797,-2.5197669756395524,79.02221410450164,-11.012024104580627,37833.33333333333,0.9135002783911397
2,2,J,I,79.02221410450164,-11.012024104580627,75.19909602330797,-2.5197669756395524,4066.6666666666665,0.9135002783911397
2,2,K,L,90.47195677964787,-13.848249333383437,86.50655738388276,-5.930537376781766,9500.0,0.9135002783911397
2,2,K,M,90.47195677964787,-13.848249333383437,81.57371752340676,2.0978641486827123,12933.333333333332,0.9135002783911397
2,2,L,K,86.50655738388276,-5.930537376781766,90.47195677964787,-13.848249333383437,12933.333333333332,0.9135002783911397
2,2,L,M,86.50655738388276,-5.930537376781766,81.57371752340676,2.0978641486827123,20800.0,0.9135002783911397
2,2,M,L,81.57371752340676,2.0978641486827123,86.50655738388276,-5.930537376781766,8600.0,0.9135002783911397
2,3,A,B,-2.7515303282304764,116.768231471957,2.8293990753315423,108.01361592856395,15000.0,0.9135002783911397
2,3,A,C,-2.7515303282304764,116.768231471957,-26.399665677733157,89.07078048653167,5133.333333333333,0.9135002783911397
2,3,B,A,2.8293990753315423,108.01361592856395,-2.7515303282304764,116.768231471957,8700.0,0.9135002783911397
2,3,B,C,2.8293990753315423,108.01361592856395,-26.399665677733157,89.07078048653167,14566.666666666666,0.9135002783911397
2,3,B,D,2.8293990753315423,108.01361592856395,-23.65629759095069,95.11783349042283,7600.0,0.9135002783911397
2,3,C,D,-26.399665677733157,89.07078048653167,-23.65629759095069,95.11783349042283,25333.33333333333,0.9135002783911397
