Year,Center_ID,From_Process,To_Process,From_X,From_Y,To_X,To_Y,Flow_Units,Scaling_Factor
3,2,D,I,70.85535244473263,4.05746383635016,78.87647414728616,-2.6489905351056313,10800.0,0.9577271946177287
3,2,E,F,94.38713838738701,7.946101591413835,81.29837578688253,10.902197964335812,11980.0,0.9577271946177287
3,2,E,G,94.38713838738701,7.946101591413835,91.61170603258758,1.6490495480543157,15860.0,0.9577271946177287
3,2,E,H,94.38713838738701,7.946101591413835,76.58992033662443,-10.877775025036529,3180.0,0.9577271946177287
3,2,F,C,81.29837578688253,10.902197964335812,68.05933469955394,-2.600990117576842,3380.0,0.9577271946177287
3,2,F,G,81.29837578688253,10.902197964335812,91.61170603258758,1.6490495480543157,11740.0,0.9577271946177287
3,2,F,H,81.29837578688253,10.902197964335812,76.58992033662443,-10.877775025036529,4160.0,0.9577271946177287
3,2,F,I,81.29837578688253,10.902197964335812,78.87647414728616,-2.6489905351056313,5780.0,0.9577271946177287
3,2,G,E,91.61170603258758,1.6490495480543157,94.38713838738701,7.946101591413835,6220.0,0.9577271946177287
3,2,G,F,91.61170603258758,1.6490495480543157,81.29837578688253,10.902197964335812,8000.0,0.9577271946177287
3,2,G,H,91.61170603258758,1.6490495480543157,76.58992033662443,-10.877775025036529,9260.0,0.9577271946177287
3,2,G,I,91.61170603258758,1.6490495480543157,78.87647414728616,-2.6489905351056313,6220.0,0.9577271946177287
3,2,H,I,76.58992033662443,-10.877775025036529,78.87647414728616,-2.6489905351056313,6720.0,0.9577271946177287
3,2,H,J,76.58992033662443,-10.877775025036529,82.90885591637254,-11.596709448539372,7780.0,0.9577271946177287
3,2,I,J,78.87647414728616,-2.6489905351056313,82.90885591637254,-11.596709448539372,25080.0,0.9577271946177287
3,2,J,I,82.90885591637254,-11.596709448539372,78.87647414728616,-2.6489905351056313,3180.0,0.9577271946177287
3,2,K,L,94.89272045559157,-14.632191934175799,90.5853433396337,-6.139297030633553,6460.0,0.9577271946177287
3,2,K,M,94.89272045559157,-14.632191934175799,85.51364684941619,3.0430519175503403,8340.0,0.9577271946177287
3,2,L,K,90.5853433396337,-6.139297030633553,94.89272045559157,-14.632191934175799,8340.0,0.9577271946177287
3,2,L,M,90.5853433396337,-6.139297030633553,85.51364684941619,3.0430519175503403,13660.0,0.9577271946177287
3,2,M,L,85.51364684941619,3.0430519175503403,90.5853433396337,-6.139297030633553,5520.0,0.9577271946177287
3,3,A,B,188.45031268004985,27.371182921886113,193.96490678759767,17.689093904606924,9540.0,0.9577271946177287
3,3,A,C,188.45031268004985,27.371182921886113,163.83205416132682,-2.600990117576842,3060.0,0.9577271946177287
3,3,B,A,193.96490678759767,17.689093904606924,188.45031268004985,27.371182921886113,5460.0,0.9577271946177287
3,3,B,C,193.96490678759767,17.689093904606924,163.83205416132682,-2.600990117576842,9400.0,0.9577271946177287
3,3,B,D,193.96490678759767,17.689093904606924,166.62807190650548,4.05746383635016,5500.0,0.9577271946177287
3,3,C,D,163.83205416132682,-2.600990117576842,166.62807190650548,4.05746383635016,15840.0,0.9577271946177287
3,3,C,I,163.83205416132682,-2.600990117576842,174.64919360905904,-2.6489905351056313,3400.0,0.9577271946177287
3,3,D,C,166.62807190650548,4.05746383635016,163.83205416132682,-2.600990117576842,3400.0,0.9577271946177287
3,3,D,G,166.62807190650548,4.05746383635016,187.38442549436044,1.6490495480543157,2100.0,0.9577271946177287
3,3,D,H,166.62807190650548,4.05746383635016,172.3626397983973,-10.877775025036529,5040.0,0.9577271946177287
3,3,D,I,166.62807190650548,4.05746383635016,174.64919360905904,-2.6489905351056313,10800.0,0.9577271946177287
3,3,E,F,190.15985784915986,7.946101591413835,177.07109524865538,10.902197964335812,11980.0,0.9577271946177287
3,3,E,G,190.15985784915986,7.946101591413835,187.38442549436044,1.6490495480543157,15860.0,0.9577271946177287
3,3,E,H,190.15985784915986,7.946101591413835,172.3626397983973,-10.877775025036529,3180.0,0.9577271946177287
3,3,F,C,177.07109524865538,10.902197964335812,163.83205416132682,-2.600990117576842,3380.0,0.9577271946177287
3,3,F,G,177.07109524865538,10.902197964335812,187.38442549436044,1.6490495480543157,11740.0,0.9577271946177287
3,3,F,H,177.07109524865538,10.902197964335812,172.3626397983973,-10.877775025036529,4160.0,0.9577271946177287
3,3,F,I,177.07109524865538,10.902197964335812,174.64919360905904,-2.6489905351056313,5780.0,0.9577271946177287
3,3,G,E,187.38442549436044,1.6490495480543157,190.15985784915986,7.946101591413835,6220.0,0.9577271946177287
3,3,G,F,187.38442549436044,1.6490495480543157,177.07109524865538,10.902197964335812,8000.0,0.9577271946177287
3,3,G,H,187.38442549436044,1.6490495480543157,172.3626397983973,-10.877775025036529,9260.0,0.9577271946177287
3,3,G,I,187.38442549436044,1.6490495480543157,174.64919360905904,-2.6489905351056313,6220.0,0.9577271946177287
3,3,H,I,172.3626397983973,-10.877775025036529,174.64919360905904,-2.6489905351056313,6720.0,0.9577271946177287
3,3,H,J,172.3626397983973,-10.877775025036529,178.6815753781454,-11.596709448539372,7780.0,0.9577271946177287
3,3,I,J,174.64919360905904,-2.6489905351056313,178.6815753781454,-11.596709448539372,25080.0,0.9577271946177287
3,3,J,I,178.6815753781454,-11.596709448539372,174.64919360905904,-2.6489905351056313,3180.0,0.9577271946177287
3,3,K,L,190.66543991736444,-14.632191934175799,186.35806280140656,-6.139297030633553,6460.0,0.9577271946177287
3,3,K,M,190.66543991736444,-14.632191934175799,181.28636631118906,3.0430519175503403,8340.0,0.9577271946177287
3,3,L,K,186.35806280140656,-6.139297030633553,190.66543991736444,-14.632191934175799,8340.0,0.9577271946177287
3,3,L,M,186.35806280140656,-6.139297030633553,181.28636631118906,3.0430519175503403,13660.0,0.9577271946177287
3,3,M,L,181.28636631118906,3.0430519175503403,186.35806280140656,-6.139297030633553,5520.0,0.9577271946177287
3,4,A,B,-3.0951262434958937,123.14390238365898,2.419467864051945,113.46181336637979,9540.0,0.9577271946177287
3,4,A,C,-3.0951262434958937,123.14390238365898,-27.71338476221892,93.17172934419602,3060.0,0.9577271946177287
3,4,B,A,2.419467864051945,113.46181336637979,-3.0951262434958937,123.14390238365898,5460.0,0.9577271946177287
3,4,B,C,2.419467864051945,113.46181336637979,-27.71338476221892,93.17172934419602,9400.0,0.9577271946177287
3,4,B,D,2.419467864051945,113.46181336637979,-24.917367017040238,99.83018329812303,5500.0,0.9577271946177287
3,4,C,D,-27.71338476221892,93.17172934419602,-24.917367017040238,99.83018329812303,15840.0,0.9577271946177287
3,4,C,I,-27.71338476221892,93.17172934419602,-16.8962453144867,93.12372892666724,3400.0,0.9577271946177287
3,4,D,C,-24.917367017040238,99.83018329812303,-27.71338476221892,93.17172934419602,3400.0,0.9577271946177287
3,4,D,G,-24.917367017040238,99.83018329812303,-4.161013429185283,97.42176900982719,2100.0,0.9577271946177287
3,4,D,H,-24.917367017040238,99.83018329812303,-19.18279912514843,84.89494443673634,5040.0,0.9577271946177287
3,4,D,I,-24.917367017040238,99.83018329812303,-16.8962453144867,93.12372892666724,10800.0,0.9577271946177287
3,4,E,F,-1.3855810743858568,103.7188210531867,-14.474343674890337,106.67491742610868,11980.0,0.9577271946177287
3,4,E,G,-1.3855810743858568,103.7188210531867,-4.161013429185283,97.42176900982719,15860.0,0.9577271946177287
3,4,E,H,-1.3855810743858568,103.7188210531867,-19.18279912514843,84.89494443673634,3180.0,0.9577271946177287
3,4,F,C,-14.474343674890337,106.67491742610868,-27.71338476221892,93.17172934419602,3380.0,0.9577271946177287
3,4,F,G,-14.474343674890337,106.67491742610868,-4.161013429185283,97.42176900982719,11740.0,0.9577271946177287
3,4,F,H,-14.474343674890337,106.67491742610868,-19.18279912514843,84.89494443673634,4160.0,0.9577271946177287
3,4,F,I,-14.474343674890337,106.67491742610868,-16.8962453144867,93.12372892666724,5780.0,0.9577271946177287
3,4,G,E,-4.161013429185283,97.42176900982719,-1.3855810743858568,103.7188210531867,6220.0,0.9577271946177287
3,4,G,F,-4.161013429185283,97.42176900982719,-14.474343674890337,106.67491742610868,8000.0,0.9577271946177287
3,4,G,H,-4.161013429185283,97.42176900982719,-19.18279912514843,84.89494443673634,9260.0,0.9577271946177287
3,4,G,I,-4.161013429185283,97.42176900982719,-16.8962453144867,93.12372892666724,6220.0,0.9577271946177287
3,4,H,I,-19.18279912514843,84.89494443673634,-16.8962453144867,93.12372892666724,6720.0,0.9577271946177287
3,4,H,J,-19.18279912514843,84.89494443673634,-12.863863545400324,84.1760100132335,7780.0,0.9577271946177287
3,4,I,J,-16.8962453144867,93.12372892666724,-12.863863545400324,84.1760100132335,25080.0,0.9577271946177287
3,4,J,I,-12.863863545400324,84.1760100132335,-16.8962453144867,93.12372892666724,3180.0,0.9577271946177287
3,4,K,L,-0.8799990061812949,81.14052752759707,-5.187376122139165,89.63342243113931,6460.0,0.9577271946177287
3,4,K,M,-0.8799990061812949,81.14052752759707,-10.25907261235667,98.81577137932321,8340.0,0.9577271946177287
3,4,L,K,-5.187376122139165,89.63342243113931,-0.8799990061812949,81.14052752759707,8340.0,0.9577271946177287
3,4,L,M,-5.187376122139165,89.63342243113931,-10.25907261235667,98.81577137932321,13660.0,0.9577271946177287
3,4,M,L,-10.25907261235667,98.81577137932321,-5.187376122139165,89.63342243113931,5520.0,0.9577271946177287
3,5,A,B,92.67759321827697,123.14390238365898,98.1921873258248,113.46181336637979,9540.0,0.9577271946177287
3,5,A,C,92.67759321827697,123.14390238365898,68.05933469955394,93.17172934419602,3060.0,0.9577271946177287
3,5,B,A,98.1921873258248,113.46181336637979,92.67759321827697,123.14390238365898,5460.0,0.9577271946177287
3,5,B,C,98.1921873258248,113.46181336637979,68.05933469955394,93.17172934419602,9400.0,0.9577271946177287
3,5,B,D,98.1921873258248,113.46181336637979,70.85535244473263,99.83018329812303,5500.0,0.9577271946177287
3,5,C,D,68.05933469955394,93.17172934419602,70.85535244473263,99.83018329812303,15840.0,0.9577271946177287
3,5,C,I,68.05933469955394,93.17172934419602,78.87647414728616,93.12372892666724,3400.0,0.9577271946177287
3,5,D,C,70.85535244473263,99.83018329812303,68.05933469955394,93.17172934419602,3400.0,0.9577271946177287
3,5,D,G,70.85535244473263,99.83018329812303,91.61170603258758,97.42176900982719,2100.0,0.9577271946177287
3,5,D,H,70.85535244473263,99.83018329812303,76.58992033662443,84.89494443673634,5040.0,0.9577271946177287
3,5,D,I,70.85535244473263,99.83018329812303,78.87647414728616,93.12372892666724,10800.0,0.9577271946177287
3,5,E,F,94.38713838738701,103.7188210531867,81.29837578688253,106.67491742610868,11980.0,0.9577271946177287
3,5,E,G,94.38713838738701,103.7188210531867,91.61170603258758,97.42176900982719,15860.0,0.9577271946177287
3,5,E,H,94.38713838738701,103.7188210531867,76.58992033662443,84.89494443673634,3180.0,0.9577271946177287
3,5,F,C,81.29837578688253,106.67491742610868,68.05933469955394,93.17172934419602,3380.0,0.9577271946177287
3,5,F,G,81.29837578688253,106.67491742610868,91.61170603258758,97.42176900982719,11740.0,0.9577271946177287
3,5,F,H,81.29837578688253,106.67491742610868,76.58992033662443,84.89494443673634,4160.0,0.9577271946177287
3,5,F,I,81.29837578688253,106.67491742610868,78.87647414728616,93.12372892666724,5780.0,0.9577271946177287
3,5,G,E,91.61170603258758,97.42176900982719,94.38713838738701,103.7188210531867,6220.0,0.9577271946177287
3,5,G,F,91.61170603258758,97.42176900982719,81.29837578688253,106.67491742610868,8000.0,0.9577271946177287
3,5,G,H,91.61170603258758,97.42176900982719,76.58992033662443,84.89494443673634,9260.0,0.9577271946177287
3,5,G,I,91.61170603258758,97.42176900982719,78.87647414728616,93.12372892666724,6220.0,0.9577271946177287
3,5,H,I,76.58992033662443,84.89494443673634,78.87647414728616,93.12372892666724,6720.0,0.9577271946177287
3,5,H,J,76.58992033662443,84.89494443673634,82.90885591637254,84.1760100132335,7780.0,0.9577271946177287
3,5,I,J,78.87647414728616,93.12372892666724,82.90885591637254,84.1760100132335,25080.0,0.9577271946177287
3,5,J,I,82.90885591637254,84.1760100132335,78.87647414728616,93.12372892666724,3180.0,0.9577271946177287
3,5,K,L,94.89272045559157,81.14052752759707,90.5853433396337,89.63342243113931,6460.0,0.9577271946177287
3,5,K,M,94.89272045559157,81.14052752759707,85.51364684941619,98.81577137932321,8340.0,0.9577271946177287
3,5,L,K,90.5853433396337,89.63342243113931,94.89272045559157,81.14052752759707,8340.0,0.9577271946177287
3,5,L,M,90.5853433396337,89.63342243113931,85.51364684941619,98.81577137932321,13660.0,0.9577271946177287
3,5,M,L,85.51364684941619,98.81577137932321,90.5853433396337,89.63342243113931,5520.0,0.9577271946177287
