center_id,x,y,width,height,scaling_factor,Year
1,0.0,0.0,76.6181755694183,76.6181755694183,0.9577271946177287,3
2,95.77271946177287,0.0,76.6181755694183,76.6181755694183,0.9577271946177287,3
3,191.54543892354573,0.0,76.6181755694183,76.6181755694183,0.9577271946177287,3
4,0.0,95.77271946177287,76.6181755694183,76.6181755694183,0.9577271946177287,3
5,95.77271946177287,95.77271946177287,76.6181755694183,76.6181755694183,0.9577271946177287,3
