Year,Center_ID,Process,Global_X,Global_Y,Local_X,Local_Y,Width,Height,Equipment_Count,Scaling_Factor
2,1,A,-2.751530328230475,25.41820363284304,-2.751530328230475,25.41820363284304,23.75100723816963,23.75100723816963,8,0.9135002783911397
2,1,B,2.8293990753315446,16.663588089449984,2.8293990753315446,16.663588089449984,52.983016146686104,52.983016146686104,24,0.9135002783911397
2,1,C,-26.399665677733164,-2.279247352582288,-26.399665677733164,-2.279247352582288,21.924006681387354,21.924006681387354,7,0.9135002783911397
2,1,D,-23.656297590950693,3.7678056513088687,-23.656297590950693,3.7678056513088687,73.08002227129117,73.08002227129117,35,0.9135002783911397
2,1,E,-2.4179767141444835,8.681128558002872,-2.4179767141444835,8.681128558002872,43.84801336277471,43.84801336277471,19,0.9135002783911397
2,1,F,-13.781249947979783,10.444448212022529,-13.781249947979783,10.444448212022529,43.84801336277471,43.84801336277471,19,0.9135002783911397
2,1,G,-3.601572686307302,1.9145740456966087,-3.601572686307302,1.9145740456966087,23.75100723816963,23.75100723816963,8,0.9135002783911397
2,1,H,-18.440950968878216,-10.351386072772703,-18.440950968878216,-10.351386072772703,52.983016146686104,52.983016146686104,24,0.9135002783911397
2,1,I,-16.15093181580599,-2.5197669756395515,-16.15093181580599,-2.5197669756395515,52.983016146686104,52.983016146686104,24,0.9135002783911397
2,1,J,-12.327813734612318,-11.012024104580629,-12.327813734612318,-11.012024104580629,82.21502505520257,82.21502505520257,40,0.9135002783911397
2,1,K,-0.8780710594660897,-13.848249333383434,-0.8780710594660897,-13.848249333383434,20.097006124605073,20.097006124605073,6,0.9135002783911397
2,1,L,-4.843470455231208,-5.930537376781764,-4.843470455231208,-5.930537376781764,54.81001670346838,54.81001670346838,25,0.9135002783911397
2,1,M,-9.77631031570721,2.097864148682717,-9.77631031570721,2.097864148682717,80.3880244984203,80.3880244984203,39,0.9135002783911397
2,2,A,88.59849751088349,25.41820363284304,-2.751530328230475,25.41820363284304,23.75100723816963,23.75100723816963,8,0.9135002783911397
2,2,B,94.17942691444551,16.663588089449984,2.8293990753315446,16.663588089449984,52.983016146686104,52.983016146686104,24,0.9135002783911397
2,2,C,64.9503621613808,-2.279247352582288,-26.399665677733164,-2.279247352582288,21.924006681387354,21.924006681387354,7,0.9135002783911397
2,2,D,67.69373024816326,3.7678056513088687,-23.656297590950693,3.7678056513088687,73.08002227129117,73.08002227129117,35,0.9135002783911397
2,2,E,88.93205112496948,8.681128558002872,-2.4179767141444835,8.681128558002872,43.84801336277471,43.84801336277471,19,0.9135002783911397
2,2,F,77.56877789113418,10.444448212022529,-13.781249947979783,10.444448212022529,43.84801336277471,43.84801336277471,19,0.9135002783911397
2,2,G,87.74845515280666,1.9145740456966087,-3.601572686307302,1.9145740456966087,23.75100723816963,23.75100723816963,8,0.9135002783911397
2,2,H,72.90907687023575,-10.351386072772703,-18.440950968878216,-10.351386072772703,52.983016146686104,52.983016146686104,24,0.9135002783911397
2,2,I,75.19909602330797,-2.5197669756395515,-16.15093181580599,-2.5197669756395515,52.983016146686104,52.983016146686104,24,0.9135002783911397
2,2,J,79.02221410450164,-11.012024104580629,-12.327813734612318,-11.012024104580629,82.21502505520257,82.21502505520257,40,0.9135002783911397
2,2,K,90.47195677964787,-13.848249333383434,-0.8780710594660897,-13.848249333383434,20.097006124605073,20.097006124605073,6,0.9135002783911397
2,2,L,86.50655738388275,-5.930537376781764,-4.843470455231208,-5.930537376781764,54.81001670346838,54.81001670346838,25,0.9135002783911397
2,2,M,81.57371752340676,2.097864148682717,-9.77631031570721,2.097864148682717,80.3880244984203,80.3880244984203,39,0.9135002783911397
